id,dt,productid,optionid,defaultchoiceid,created,updated
22205,2003-06-22 23:46:34-07,22204,6520,9781,2003-06-22 23:46:34-07,2003-06-22 23:46:34-07
22209,2003-06-22 23:46:34-07,22204,2,11077,2003-06-22 23:46:34-07,2003-06-22 23:46:34-07
22207,2003-06-22 23:46:34-07,22204,5,5293,2003-06-22 23:46:34-07,2003-06-22 23:46:34-07
22617,2003-07-02 15:07:53-07,22609,32417,30,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22254,2003-06-23 01:10:42-07,22253,21957,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22256,2003-06-23 01:10:42-07,22253,2,11586,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22259,2003-06-23 01:10:42-07,22253,19258,19266,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22261,2003-06-23 01:10:42-07,22253,19011,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22262,2003-06-23 01:10:42-07,22253,18850,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22263,2003-06-23 01:10:42-07,22253,19002,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22264,2003-06-23 01:10:42-07,22253,18991,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22265,2003-06-23 01:10:42-07,22253,5,18845,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22268,2003-06-23 01:10:42-07,22253,18048,18049,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22339,2003-06-23 01:11:00-07,22331,19011,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22340,2003-06-23 01:11:00-07,22331,18850,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22341,2003-06-23 01:11:00-07,22331,19002,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22342,2003-06-23 01:11:00-07,22331,18991,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22346,2003-06-23 01:11:00-07,22331,18048,18049,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22411,2003-06-23 01:16:01-07,22409,11,30,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
22412,2003-06-23 01:16:01-07,22409,18048,18049,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
22413,2003-06-23 01:16:01-07,22409,16853,30,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
12825,2002-03-07 01:32:37-08,12819,4,19663,2002-03-07 01:32:37-08,2002-03-07 01:32:37-08
22420,2003-06-23 01:16:01-07,22409,3,9,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
22421,2003-06-23 01:16:01-07,22409,6,30,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
22422,2003-06-23 01:16:01-07,22409,10,30,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
35054,2006-01-24 20:00:17-08,35034,32417,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
22260,2003-06-23 01:10:42-07,22253,19257,22535,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22258,2003-06-23 01:10:42-07,22253,21202,30,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22267,2003-06-23 01:10:42-07,22253,4318,22536,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22337,2003-06-23 01:11:00-07,22331,19258,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
22257,2003-06-23 01:10:42-07,22253,6564,10574,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
22338,2003-06-23 01:11:00-07,22331,19257,22547,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
32768,2006-01-24 20:00:17-08,32767,9,17131,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32498,2006-01-24 20:00:17-08,32486,4318,4663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32659,2006-01-24 20:00:17-08,32570,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32503,2006-01-24 20:00:17-08,32486,32399,32382,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33377,2006-01-24 20:00:17-08,10929,33098,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24522,2010-03-25 14:57:53.281482-07,24515,2,32411,2010-03-25 14:57:53.281482-07,2010-03-25 14:57:53.281482-07
33063,2006-01-24 20:00:17-08,33054,11,33052,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32510,2006-01-24 20:00:17-08,32486,7,8260,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32770,2006-01-24 20:00:17-08,32767,16853,18007,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
1728,2001-03-06 12:33:50-08,1727,2,27251,2001-03-06 12:33:50-08,2001-03-06 12:33:50-08
32772,2006-01-24 20:00:17-08,32767,6520,8922,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33192,2006-01-24 20:00:17-08,33081,7,31809,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32535,2006-01-24 20:00:17-08,32486,18048,18049,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32536,2006-01-24 20:00:17-08,32486,8097,8098,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32534,2006-01-24 20:00:17-08,32486,28983,28986,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32774,2006-01-24 20:00:17-08,32767,6564,12474,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
32533,2006-01-24 20:00:17-08,32486,28982,28984,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35053,2006-01-24 20:00:17-08,35034,32416,32411,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
10817,2001-10-15 19:21:22-07,10815,2,6,2001-10-15 19:21:22-07,2001-10-15 19:21:22-07
32776,2006-01-24 20:00:17-08,32767,5,7449,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35238,2006-01-24 20:00:17-08,35237,3,9,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
9704,2001-09-24 10:26:39-07,9701,6564,12287,2001-09-24 10:26:39-07,2001-09-24 10:26:39-07
22612,2003-07-02 15:07:53-07,22609,18048,18049,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
27114,2004-04-22 17:02:32.187652-07,27107,6,30,2004-04-22 17:02:32.187652-07,2004-04-22 17:02:32.187652-07
22618,2003-07-02 15:07:53-07,22609,10,30,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
27118,2004-04-22 17:02:32.187652-07,27107,32399,33169,2004-04-22 17:02:32.187652-07,2004-04-22 17:02:32.187652-07
22621,2003-07-02 15:07:53-07,22609,4318,4663,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22622,2003-07-02 15:07:53-07,22609,3,5676,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22623,2003-07-02 15:07:53-07,22609,6,30,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22624,2003-07-02 15:07:53-07,22609,15765,30,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22727,2003-07-02 15:08:05-07,22724,18048,18049,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
22732,2003-07-02 15:08:05-07,22724,15765,30,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
22735,2003-07-02 15:08:05-07,22724,4318,4663,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
22737,2003-07-02 15:08:05-07,22724,10,30,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
22858,2003-07-02 15:11:42-07,22857,7,9190,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22859,2003-07-02 15:11:42-07,22857,18048,18049,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22862,2003-07-02 15:11:42-07,22857,5930,30,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22863,2003-07-02 15:11:42-07,22857,11959,9279,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22875,2003-07-02 15:11:42-07,22857,10,30,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22876,2003-07-02 15:11:42-07,22857,4318,4663,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22614,2003-07-02 15:07:53-07,22609,5,37260,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22878,2003-07-02 15:11:42-07,22857,9,8774,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22879,2003-07-02 15:11:42-07,22857,3,9,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22880,2003-07-02 15:11:42-07,22857,8872,11584,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
23018,2003-07-02 15:12:16-07,23017,7,9190,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23019,2003-07-02 15:12:16-07,23017,18048,18049,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23022,2003-07-02 15:12:16-07,23017,5930,30,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23023,2003-07-02 15:12:16-07,23017,11959,9279,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23024,2003-07-02 15:12:16-07,23017,5,1027,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23025,2003-07-02 15:12:16-07,23017,2,11795,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23035,2003-07-02 15:12:16-07,23017,10,30,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23036,2003-07-02 15:12:16-07,23017,4318,4663,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23037,2003-07-02 15:12:16-07,23017,6,30,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23038,2003-07-02 15:12:16-07,23017,9,8774,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23039,2003-07-02 15:12:16-07,23017,3,9,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23040,2003-07-02 15:12:16-07,23017,8872,11584,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
23021,2003-07-02 15:12:16-07,23017,6520,22607,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
22861,2003-07-02 15:11:42-07,22857,6520,16530,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22864,2003-07-02 15:11:42-07,22857,5,11625,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
22725,2003-07-02 15:08:05-07,22724,6520,23204,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
37360,2006-01-24 20:00:17.330228-08,37357,6520,36569,2006-01-24 20:00:17.330228-08,2006-01-24 20:00:17.330228-08
46579,2010-05-03 10:01:39.753412-07,46576,6520,46551,2010-05-03 10:01:39.753412-07,2010-05-03 10:01:39.753412-07
46678,2010-05-03 10:16:26.096993-07,46676,9,46552,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
46677,2010-05-03 10:16:26.096993-07,46676,6520,46553,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
22610,2003-07-02 15:07:53-07,22609,6520,23204,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22620,2003-07-02 15:07:53-07,22609,9,23194,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
22736,2003-07-02 15:08:05-07,22724,9,23195,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
23274,2003-07-08 14:30:42-07,23272,18048,18049,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23277,2003-07-08 14:30:42-07,23272,5930,30,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23278,2003-07-08 14:30:42-07,23272,11959,9279,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23290,2003-07-08 14:30:42-07,23272,10,30,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23291,2003-07-08 14:30:42-07,23272,4318,4663,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23294,2003-07-08 14:30:42-07,23272,3,9,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23276,2003-07-08 14:30:42-07,23272,6520,23204,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
37361,2006-01-24 20:00:17.330228-08,37357,36525,30,2006-01-24 20:00:17.330228-08,2006-01-24 20:00:17.330228-08
23281,2003-07-08 14:30:42-07,23272,15495,30,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23292,2003-07-08 14:30:42-07,23272,5929,30,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23293,2003-07-08 14:30:42-07,23272,9,23196,2003-07-08 14:30:42-07,2003-07-08 14:30:42-07
23458,2003-07-10 02:43:49-07,23456,5929,30,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
37362,2006-01-24 20:00:17.330228-08,37357,6730,30,2006-01-24 20:00:17.330228-08,2006-01-24 20:00:17.330228-08
23461,2003-07-10 02:43:49-07,23456,6520,23204,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23467,2003-07-10 02:43:49-07,23456,10,30,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23470,2003-07-10 02:43:49-07,23456,11959,9279,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23471,2003-07-10 02:43:49-07,23456,5930,30,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23472,2003-07-10 02:43:49-07,23456,18048,18049,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23457,2003-07-10 02:43:49-07,23456,9,23197,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23636,2003-07-20 23:45:57-07,23628,4,19663,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23468,2003-07-10 02:43:49-07,23456,9301,30,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23464,2003-07-10 02:43:49-07,23456,8872,30,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
8941,2001-09-01 16:34:31-07,8934,5,5292,2001-09-01 16:34:31-07,2001-09-01 16:34:31-07
37364,2006-01-24 20:00:17.330228-08,37357,6564,22594,2006-01-24 20:00:17.330228-08,2006-01-24 20:00:17.330228-08
2630,2001-03-07 11:27:45-08,1234,9,27,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
20862,2003-04-22 14:26:32-07,20854,9,20963,2003-04-22 14:26:32-07,2003-04-22 14:26:32-07
23630,2003-07-20 23:45:57-07,23628,11,30,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23631,2003-07-20 23:45:57-07,23628,18048,18049,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23632,2003-07-20 23:45:57-07,23628,16853,30,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23633,2003-07-20 23:45:57-07,23628,5,5292,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23635,2003-07-20 23:45:57-07,23628,6520,17989,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23466,2003-07-10 02:43:49-07,23456,4,19663,2003-07-10 02:43:49-07,2003-07-10 02:43:49-07
23637,2003-07-20 23:45:57-07,23628,9301,30,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23638,2003-07-20 23:45:57-07,23628,9,17974,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23639,2003-07-20 23:45:57-07,23628,3,9,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23640,2003-07-20 23:45:57-07,23628,6,30,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23641,2003-07-20 23:45:57-07,23628,10,30,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23642,2003-07-20 23:45:57-07,23628,9876,9880,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
8943,2001-09-01 16:34:31-07,8934,9150,27252,2001-09-01 16:34:31-07,2001-09-01 16:34:31-07
11636,2001-12-19 17:33:23-08,11632,15495,23438,2001-12-19 17:33:23-08,2001-12-19 17:33:23-08
23026,2003-07-02 15:12:16-07,23017,15495,23438,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
22866,2003-07-02 15:11:42-07,22857,15495,23438,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
23832,2003-08-09 00:20:59-07,23829,6,30,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
23833,2003-08-09 00:20:59-07,23829,9,20962,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
23834,2003-08-09 00:20:59-07,23829,4318,4663,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
23831,2003-08-09 00:20:59-07,23829,6520,41839,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
22877,2003-07-02 15:11:42-07,22857,5929,30,2003-07-02 15:11:42-07,2003-07-02 15:11:42-07
23837,2003-08-09 00:20:59-07,23829,15765,30,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
23020,2003-07-02 15:12:16-07,23017,6564,23193,2003-07-02 15:12:16-07,2003-07-02 15:12:16-07
42343,2009-05-01 11:12:14.518455-07,42339,9,42501,2009-05-01 11:12:14.518455-07,2009-05-01 11:12:14.518455-07
23841,2003-08-09 00:20:59-07,23829,18048,18049,2003-08-09 00:20:59-07,2003-08-09 00:20:59-07
23643,2003-07-20 23:45:57-07,23628,2,27251,2003-07-20 23:45:57-07,2003-07-20 23:45:57-07
23214,2010-03-25 18:10:12.905731-07,22724,7650,30,2010-03-25 18:10:12.905731-07,2010-03-25 18:10:12.905731-07
33396,2006-01-24 20:00:17-08,28573,16853,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
23223,2001-01-01 00:00:00-08,22724,5930,30,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
30268,2005-02-07 20:32:11.611586-08,30264,6564,48227,2005-02-07 20:32:11.611586-08,2005-02-07 20:32:11.611586-08
46679,2010-05-03 10:16:26.096993-07,46676,6564,48733,2010-05-03 10:16:26.096993-07,2010-05-03 10:16:26.096993-07
46363,2011-07-06 16:14:04.002667-07,46311,21972,30,2011-07-06 16:14:04.002667-07,2011-07-06 16:14:04.002667-07
22419,2003-06-23 01:16:01-07,22409,9,24249,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
22332,2003-06-23 01:11:00-07,22331,21972,30,2003-06-23 01:11:00-07,2003-06-23 01:11:00-07
46974,2010-06-17 14:08:18.301721-07,46807,46973,30,2010-06-17 14:08:18.301721-07,2010-06-17 14:08:18.301721-07
24283,2003-09-03 08:01:36.114944-07,24281,3,9,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24286,2003-09-03 08:01:36.114944-07,24281,9,27,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24287,2003-09-03 08:01:36.114944-07,24281,6520,8922,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24289,2003-09-03 08:01:36.114944-07,24281,6,30,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24292,2003-09-03 08:01:36.114944-07,24281,6564,10574,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24293,2003-09-03 08:01:36.114944-07,24281,2,6,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24294,2003-09-03 08:01:36.114944-07,24281,18048,18049,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24295,2003-09-03 08:01:36.114944-07,24281,10,30,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24282,2003-09-03 08:01:36.114944-07,24281,5,1028,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24285,2003-09-03 08:01:36.114944-07,24281,16853,18007,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
33086,2010-03-25 14:45:53.770407-07,33081,32416,32411,2010-03-25 14:45:53.770407-07,2010-03-25 14:45:53.770407-07
24290,2003-09-03 08:01:36.114944-07,24281,15765,15756,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24288,2003-09-03 08:01:36.114944-07,24281,7,14512,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
22414,2003-06-23 01:16:01-07,22409,5,5293,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
1734,2001-03-06 12:33:50-08,1727,7,32940,2001-03-06 12:33:50-08,2001-03-06 12:33:50-08
35499,2006-01-24 20:00:17-08,35463,6564,35490,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
36788,2006-01-24 20:00:17-08,36785,32399,35221,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
23839,2010-03-25 14:58:24.406192-07,23829,2,32411,2010-03-25 14:58:24.406192-07,2010-03-25 14:58:24.406192-07
38794,2006-01-24 20:00:17-08,38635,21202,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38809,2006-01-24 20:00:17-08,38635,18991,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38818,2006-01-24 20:00:17-08,38635,19011,30,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24417,2003-09-06 08:27:07.976494-07,24408,18048,18049,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24516,2003-09-06 08:28:44.671376-07,24515,9301,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24517,2003-09-06 08:28:44.671376-07,24515,9302,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24518,2003-09-06 08:28:44.671376-07,24515,9303,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24523,2003-09-06 08:28:44.671376-07,24515,11,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24524,2003-09-06 08:28:44.671376-07,24515,12964,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24526,2003-09-06 08:28:44.671376-07,24515,5929,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24527,2003-09-06 08:28:44.671376-07,24515,5931,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24528,2003-09-06 08:28:44.671376-07,24515,5930,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24529,2003-09-06 08:28:44.671376-07,24515,18048,18049,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24531,2003-09-06 08:28:44.671376-07,24515,10,30,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24533,2003-09-06 08:28:44.671376-07,24515,9,24698,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
43935,2009-10-21 14:46:42.051265-07,43933,18849,43958,2009-10-21 14:46:42.051265-07,2009-10-21 14:46:42.051265-07
24521,2003-09-06 08:28:44.671376-07,24515,16853,18007,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
14560,2002-06-13 00:15:11-07,14558,6564,18001,2002-06-13 00:15:11-07,2002-06-13 00:15:11-07
24525,2003-09-06 08:28:44.671376-07,24515,4,19663,2003-09-06 08:28:44.671376-07,2003-09-06 08:28:44.671376-07
24745,2003-09-13 10:36:46.523287-07,24743,2,7,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24746,2003-09-13 10:36:46.523287-07,24743,3,9,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24749,2003-09-13 10:36:46.523287-07,24743,4664,4667,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24752,2003-09-13 10:36:46.523287-07,24743,5,18,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24753,2003-09-13 10:36:46.523287-07,24743,15765,30,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24284,2003-09-03 08:01:36.114944-07,24281,4,19663,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24787,2003-09-13 10:39:00.895251-07,24784,3,9,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24790,2003-09-13 10:39:00.895251-07,24784,4664,4667,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24793,2003-09-13 10:39:00.895251-07,24784,5,18,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24794,2003-09-13 10:39:00.895251-07,24784,15765,30,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24788,2003-09-13 10:39:00.895251-07,24784,9,26,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24791,2003-09-13 10:39:00.895251-07,24784,1,1205,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24786,2003-09-13 10:39:00.895251-07,24784,2,6,2003-09-13 10:39:00.895251-07,2003-09-13 10:39:00.895251-07
24747,2003-09-13 10:36:46.523287-07,24743,9,26,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
24750,2003-09-13 10:36:46.523287-07,24743,1,16020,2003-09-13 10:36:46.523287-07,2003-09-13 10:36:46.523287-07
33221,2006-01-24 20:00:17-08,33081,18042,33218,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24860,2003-10-06 16:30:54.72336-07,24858,5929,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24862,2003-10-06 16:30:54.72336-07,24858,5930,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24863,2003-10-06 16:30:54.72336-07,24858,11959,9279,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24864,2003-10-06 16:30:54.72336-07,24858,18048,18049,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24865,2003-10-06 16:30:54.72336-07,24858,10,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24869,2003-10-06 16:30:54.72336-07,24858,15765,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24874,2003-10-06 16:30:54.72336-07,24858,7,9190,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24866,2003-10-06 16:30:54.72336-07,24858,5,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24868,2003-10-06 16:30:54.72336-07,24858,6564,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24867,2003-10-06 16:30:54.72336-07,24858,5931,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24859,2003-10-06 16:30:54.72336-07,24858,6510,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24861,2003-10-06 16:30:54.72336-07,24858,15495,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24870,2003-10-06 16:30:54.72336-07,24858,6520,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24871,2003-10-06 16:30:54.72336-07,24858,9,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24872,2003-10-06 16:30:54.72336-07,24858,4,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
24873,2003-10-06 16:30:54.72336-07,24858,3,30,2003-10-06 16:30:54.72336-07,2003-10-06 16:30:54.72336-07
25238,2003-10-23 00:20:38.05027-07,25237,3,5676,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
25239,2003-10-23 00:20:38.05027-07,25237,4318,4663,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
25240,2003-10-23 00:20:38.05027-07,25237,9,12146,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
25241,2003-10-23 00:20:38.05027-07,25237,10,30,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
25242,2003-10-23 00:20:38.05027-07,25237,5,11624,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
25243,2003-10-23 00:20:38.05027-07,25237,18048,18049,2003-10-23 00:20:38.05027-07,2003-10-23 00:20:38.05027-07
