id,dt,pricedelta,productoptionid,choiceid,current,created,updated
24144,2003-08-28 01:44:11-07,0,24139,30,,2003-08-28 01:44:11-07,2003-08-28 01:44:11-07
24146,2003-08-28 01:44:51-07,0,24145,15764,,2003-08-28 01:44:51-07,2003-08-28 01:44:51-07
24147,2003-08-28 01:44:52-07,0,24145,15763,,2003-08-28 01:44:52-07,2003-08-28 01:44:52-07
24148,2003-08-28 01:44:53-07,0,24145,15758,,2003-08-28 01:44:53-07,2003-08-28 01:44:53-07
24149,2003-08-28 01:44:54-07,0,24145,15759,,2003-08-28 01:44:54-07,2003-08-28 01:44:54-07
24150,2003-08-28 01:44:55-07,0,24145,30,,2003-08-28 01:44:55-07,2003-08-28 01:44:55-07
24152,2003-08-28 01:47:39-07,0,24151,15761,,2003-08-28 01:47:39-07,2003-08-28 01:47:39-07
24153,2003-08-28 01:47:40-07,0,24151,15764,,2003-08-28 01:47:40-07,2003-08-28 01:47:40-07
24154,2003-08-28 01:47:40-07,0,24151,15762,,2003-08-28 01:47:40-07,2003-08-28 01:47:40-07
24155,2003-08-28 01:47:41-07,0,24151,15763,,2003-08-28 01:47:41-07,2003-08-28 01:47:41-07
24156,2003-08-28 01:47:42-07,0,24151,15756,,2003-08-28 01:47:42-07,2003-08-28 01:47:42-07
24157,2003-08-28 01:47:43-07,0,24151,15758,,2003-08-28 01:47:43-07,2003-08-28 01:47:43-07
24158,2003-08-28 01:47:44-07,0,24151,15759,,2003-08-28 01:47:44-07,2003-08-28 01:47:44-07
24159,2003-08-28 01:47:45-07,0,24151,30,,2003-08-28 01:47:45-07,2003-08-28 01:47:45-07
24161,2003-08-28 01:49:01-07,0,24160,15764,,2003-08-28 01:49:01-07,2003-08-28 01:49:01-07
24162,2003-08-28 01:49:02-07,0,24160,15763,,2003-08-28 01:49:02-07,2003-08-28 01:49:02-07
24163,2003-08-28 01:49:03-07,0,24160,15758,,2003-08-28 01:49:03-07,2003-08-28 01:49:03-07
24164,2003-08-28 01:49:04-07,0,24160,15759,,2003-08-28 01:49:04-07,2003-08-28 01:49:04-07
24165,2003-08-28 01:49:05-07,0,24160,30,,2003-08-28 01:49:05-07,2003-08-28 01:49:05-07
2342,2001-03-06 13:32:13-08,0,2302,5293,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
24168,2003-08-28 01:50:52-07,0,24167,15764,,2003-08-28 01:50:52-07,2003-08-28 01:50:52-07
24169,2003-08-28 01:50:53-07,0,24167,15763,,2003-08-28 01:50:53-07,2003-08-28 01:50:53-07
24170,2003-08-28 01:50:54-07,0,24167,15758,,2003-08-28 01:50:54-07,2003-08-28 01:50:54-07
24171,2003-08-28 01:50:55-07,0,24167,15759,,2003-08-28 01:50:55-07,2003-08-28 01:50:55-07
24172,2003-08-28 01:50:56-07,0,24167,30,,2003-08-28 01:50:56-07,2003-08-28 01:50:56-07
24173,2003-08-28 01:51:21-07,0,23998,15762,,2003-08-28 01:51:21-07,2003-08-28 01:51:21-07
24175,2003-08-28 01:52:08-07,0,24174,15761,,2003-08-28 01:52:08-07,2003-08-28 01:52:08-07
24176,2003-08-28 01:52:09-07,0,24174,15762,,2003-08-28 01:52:09-07,2003-08-28 01:52:09-07
24177,2003-08-28 01:52:10-07,0,24174,15756,,2003-08-28 01:52:10-07,2003-08-28 01:52:10-07
24178,2003-08-28 01:52:11-07,0,24174,30,,2003-08-28 01:52:11-07,2003-08-28 01:52:11-07
24180,2003-08-28 01:52:49-07,0,24179,15764,,2003-08-28 01:52:49-07,2003-08-28 01:52:49-07
24181,2003-08-28 01:52:50-07,0,24179,15763,,2003-08-28 01:52:50-07,2003-08-28 01:52:50-07
24182,2003-08-28 01:52:51-07,0,24179,15758,,2003-08-28 01:52:51-07,2003-08-28 01:52:51-07
24183,2003-08-28 01:52:52-07,0,24179,15759,,2003-08-28 01:52:52-07,2003-08-28 01:52:52-07
24184,2003-08-28 01:52:53-07,0,24179,30,,2003-08-28 01:52:53-07,2003-08-28 01:52:53-07
24187,2003-08-28 01:53:27-07,0,24186,15761,,2003-08-28 01:53:27-07,2003-08-28 01:53:27-07
24188,2003-08-28 01:53:28-07,0,24186,15762,,2003-08-28 01:53:28-07,2003-08-28 01:53:28-07
24189,2003-08-28 01:53:29-07,0,24186,15756,,2003-08-28 01:53:29-07,2003-08-28 01:53:29-07
24190,2003-08-28 01:53:30-07,0,24186,15759,,2003-08-28 01:53:30-07,2003-08-28 01:53:30-07
24191,2003-08-28 01:53:31-07,0,24186,30,,2003-08-28 01:53:31-07,2003-08-28 01:53:31-07
24192,2003-08-28 01:53:42-07,0,24186,15758,,2003-08-28 01:53:42-07,2003-08-28 01:53:42-07
24193,2003-08-28 01:53:44-07,0,24186,15763,,2003-08-28 01:53:44-07,2003-08-28 01:53:44-07
24194,2003-08-28 01:53:45-07,0,24186,15764,,2003-08-28 01:53:45-07,2003-08-28 01:53:45-07
24197,2003-08-28 01:54:25-07,0,24196,15761,,2003-08-28 01:54:25-07,2003-08-28 01:54:25-07
24198,2003-08-28 01:54:25-07,0,24196,15764,,2003-08-28 01:54:25-07,2003-08-28 01:54:25-07
24199,2003-08-28 01:54:26-07,0,24196,15762,,2003-08-28 01:54:26-07,2003-08-28 01:54:26-07
24200,2003-08-28 01:54:27-07,0,24196,15763,,2003-08-28 01:54:27-07,2003-08-28 01:54:27-07
24201,2003-08-28 01:54:35-07,0,24196,15756,,2003-08-28 01:54:35-07,2003-08-28 01:54:35-07
24202,2003-08-28 01:54:37-07,0,24196,15758,,2003-08-28 01:54:37-07,2003-08-28 01:54:37-07
24203,2003-08-28 01:54:37-07,0,24196,15759,,2003-08-28 01:54:37-07,2003-08-28 01:54:37-07
24205,2003-08-28 01:54:43-07,0,24196,30,,2003-08-28 01:54:43-07,2003-08-28 01:54:43-07
22640,2003-07-02 15:07:53-07,0,22614,37263,,2003-07-02 15:07:53-07,2003-07-02 15:07:53-07
24208,2003-08-28 01:56:10-07,0,24207,15761,,2003-08-28 01:56:10-07,2003-08-28 01:56:10-07
24210,2003-08-28 01:56:12-07,0,24207,15762,,2003-08-28 01:56:12-07,2003-08-28 01:56:12-07
24212,2003-08-28 01:56:14-07,0,24207,15756,,2003-08-28 01:56:14-07,2003-08-28 01:56:14-07
36683,2006-01-24 20:00:17-08,0,36414,36230,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24215,2003-08-28 01:56:16-07,0,24207,30,,2003-08-28 01:56:16-07,2003-08-28 01:56:16-07
24217,2003-08-28 01:57:07-07,0,24216,15761,,2003-08-28 01:57:07-07,2003-08-28 01:57:07-07
24218,2003-08-28 01:57:08-07,0,24216,15762,,2003-08-28 01:57:08-07,2003-08-28 01:57:08-07
24219,2003-08-28 01:57:09-07,0,24216,15756,,2003-08-28 01:57:09-07,2003-08-28 01:57:09-07
24220,2003-08-28 01:57:10-07,0,24216,30,,2003-08-28 01:57:10-07,2003-08-28 01:57:10-07
35428,2007-07-25 17:28:59-07,0,24519,33159,,2007-07-25 17:28:59-07,2007-07-25 17:28:59-07
35430,2007-07-25 17:29:23-07,0,24519,34726,,2007-07-25 17:29:23-07,2007-07-25 17:29:23-07
22753,2003-07-02 15:08:05-07,0,22733,37122,,2003-07-02 15:08:05-07,2003-07-02 15:08:05-07
24226,2003-08-28 01:58:00-07,0,24225,15764,,2003-08-28 01:58:00-07,2003-08-28 01:58:00-07
24227,2003-08-28 01:58:01-07,0,24225,15763,,2003-08-28 01:58:01-07,2003-08-28 01:58:01-07
24228,2003-08-28 01:58:02-07,0,24225,15758,,2003-08-28 01:58:02-07,2003-08-28 01:58:02-07
24229,2003-08-28 01:58:03-07,0,24225,15759,,2003-08-28 01:58:03-07,2003-08-28 01:58:03-07
24230,2003-08-28 01:58:04-07,0,24225,30,,2003-08-28 01:58:04-07,2003-08-28 01:58:04-07
24232,2003-08-28 01:58:54-07,0,24231,15761,,2003-08-28 01:58:54-07,2003-08-28 01:58:54-07
24233,2003-08-28 01:58:55-07,0,24231,15762,,2003-08-28 01:58:55-07,2003-08-28 01:58:55-07
24234,2003-08-28 01:58:57-07,0,24231,15756,,2003-08-28 01:58:57-07,2003-08-28 01:58:57-07
24235,2003-08-28 01:58:57-07,0,24231,30,,2003-08-28 01:58:57-07,2003-08-28 01:58:57-07
24237,2003-08-28 01:59:40-07,0,24236,15761,,2003-08-28 01:59:40-07,2003-08-28 01:59:40-07
24238,2003-08-28 01:59:41-07,0,24236,15762,,2003-08-28 01:59:41-07,2003-08-28 01:59:41-07
24239,2003-08-28 01:59:42-07,0,24236,15756,,2003-08-28 01:59:42-07,2003-08-28 01:59:42-07
24240,2003-08-28 01:59:44-07,0,24236,30,,2003-08-28 01:59:44-07,2003-08-28 01:59:44-07
23248,2003-07-08 13:39:03-07,0,23224,37122,,2003-07-08 13:39:03-07,2003-07-08 13:39:03-07
35626,2006-01-24 20:00:17-08,0,14559,35523,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
35628,2006-01-24 20:00:17-08,0,28581,35523,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
22492,2003-06-23 01:16:01-07,0,22419,24249,,2003-06-23 01:16:01-07,2003-06-23 01:16:01-07
24251,2003-09-02 09:17:47-07,0,22334,11563,,2003-09-02 09:17:47-07,2003-09-02 09:17:47-07
24252,2003-09-02 09:17:51-07,0,22334,11795,,2003-09-02 09:17:51-07,2003-09-02 09:17:51-07
24254,2003-09-02 11:00:35-07,0,22332,22001,,2003-09-02 11:00:35-07,2003-09-02 11:00:35-07
24255,2003-09-02 11:00:36-07,0,22332,21998,,2003-09-02 11:00:36-07,2003-09-02 11:00:36-07
22271,2003-06-23 01:10:42-07,0,22256,24256,,2003-06-23 01:10:42-07,2003-06-23 01:10:42-07
38810,2006-01-24 20:00:17-08,0,38809,30,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
23226,2003-07-08 13:36:45-07,0,23223,37122,,2003-07-08 13:36:45-07,2003-07-08 13:36:45-07
21512,2003-04-30 23:07:35-07,0,21402,17676,,2003-04-30 23:07:35-07,2003-04-30 23:07:35-07
21621,2003-05-06 15:52:30-07,0,21551,17676,,2003-05-06 15:52:30-07,2003-05-06 15:52:30-07
20393,2003-04-20 23:01:44-07,0,20285,17676,,2003-04-20 23:01:44-07,2003-04-20 23:01:44-07
20616,2003-04-20 23:05:20-07,0,20543,17676,,2003-04-20 23:05:20-07,2003-04-20 23:05:20-07
20729,2003-04-20 23:06:30-07,0,20656,17676,,2003-04-20 23:06:30-07,2003-04-20 23:06:30-07
20519,2003-04-20 23:04:52-07,0,20406,17676,,2003-04-20 23:04:52-07,2003-04-20 23:04:52-07
19212,2003-03-26 11:53:59-08,0,19139,17676,,2003-03-26 11:53:59-08,2003-03-26 11:53:59-08
18938,2003-03-24 16:47:41-08,0,18865,17676,,2003-03-24 16:47:41-08,2003-03-24 16:47:41-08
24297,2003-09-03 08:01:36.114944-07,0,24282,1027,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24300,2003-09-03 08:01:36.114944-07,0,24282,5292,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24301,2003-09-03 08:01:36.114944-07,0,24282,7332,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24303,2003-09-03 08:01:36.114944-07,0,24282,5293,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24304,2003-09-03 08:01:36.114944-07,0,24282,7449,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24305,2003-09-03 08:01:36.114944-07,0,24282,1028,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24306,2003-09-03 08:01:36.114944-07,0,24283,6868,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24307,2003-09-03 08:01:36.114944-07,0,24283,15545,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24309,2003-09-03 08:01:36.114944-07,0,24283,9,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24310,2003-09-03 08:01:36.114944-07,0,24283,1016,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24312,2003-09-03 08:01:36.114944-07,0,24283,6,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24313,2003-09-03 08:01:36.114944-07,0,24283,9907,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24314,2003-09-03 08:01:36.114944-07,0,24283,11077,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24316,2003-09-03 08:01:36.114944-07,0,24284,11077,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24318,2003-09-03 08:01:36.114944-07,0,24284,15,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24322,2003-09-03 08:01:36.114944-07,0,24284,15545,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24323,2003-09-03 08:01:36.114944-07,0,24284,6,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24324,2003-09-03 08:01:36.114944-07,0,24284,6868,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24325,2003-09-03 08:01:36.114944-07,0,24284,9907,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24326,2003-09-03 08:01:36.114944-07,0,24284,10509,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24330,2003-09-03 08:01:36.114944-07,0,24286,27,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24331,2003-09-03 08:01:36.114944-07,0,24287,8922,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24333,2003-09-03 08:01:36.114944-07,0,24288,9190,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24334,2003-09-03 08:01:36.114944-07,0,24288,4058,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24335,2003-09-03 08:01:36.114944-07,0,24288,4469,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24336,2003-09-03 08:01:36.114944-07,0,24288,23,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24337,2003-09-03 08:01:36.114944-07,0,24288,8259,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24338,2003-09-03 08:01:36.114944-07,0,24288,8261,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24339,2003-09-03 08:01:36.114944-07,0,24288,12160,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24340,2003-09-03 08:01:36.114944-07,0,24288,12161,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24341,2003-09-03 08:01:36.114944-07,0,24288,11322,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24342,2003-09-03 08:01:36.114944-07,0,24288,14513,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24343,2003-09-03 08:01:36.114944-07,0,24288,14512,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24345,2003-09-03 08:01:36.114944-07,0,24288,8260,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24346,2003-09-03 08:01:36.114944-07,0,24288,6263,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24347,2003-09-03 08:01:36.114944-07,40,24288,19275,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24348,2003-09-03 08:01:36.114944-07,40,24288,21757,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24350,2003-09-03 08:01:36.114944-07,40,24288,4470,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24351,2003-09-03 08:01:36.114944-07,0,24288,1304,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24352,2003-09-03 08:01:36.114944-07,0,24289,6586,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24354,2003-09-03 08:01:36.114944-07,0,24289,25,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24355,2003-09-03 08:01:36.114944-07,0,24289,30,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24356,2003-09-03 08:01:36.114944-07,0,24289,22,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24357,2003-09-03 08:01:36.114944-07,0,24289,20,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24358,2003-09-03 08:01:36.114944-07,0,24289,19,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24359,2003-09-03 08:01:36.114944-07,0,24289,21,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24361,2003-09-03 08:01:36.114944-07,0,24289,6587,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24362,2003-09-03 08:01:36.114944-07,0,24290,15762,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24363,2003-09-03 08:01:36.114944-07,0,24290,30,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24364,2003-09-03 08:01:36.114944-07,0,24290,15756,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24365,2003-09-03 08:01:36.114944-07,0,24290,15761,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24374,2003-09-03 08:01:36.114944-07,0,24292,8920,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24500,2003-09-06 08:27:07.976494-07,0,24419,38703,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24496,2003-09-06 08:27:07.976494-07,0,24419,33074,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24376,2003-09-03 08:01:36.114944-07,0,24292,16019,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24379,2003-09-03 08:01:36.114944-07,0,24292,10568,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24380,2003-09-03 08:01:36.114944-07,0,24292,18001,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24381,2003-09-03 08:01:36.114944-07,0,24292,12474,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24382,2003-09-03 08:01:36.114944-07,0,24293,6868,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24383,2003-09-03 08:01:36.114944-07,0,24293,9907,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24384,2003-09-03 08:01:36.114944-07,0,24293,6,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24385,2003-09-03 08:01:36.114944-07,0,24293,11077,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24386,2003-09-03 08:01:36.114944-07,0,24293,15545,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24388,2003-09-03 08:01:36.114944-07,0,24293,9905,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24389,2003-09-03 08:01:36.114944-07,150,24294,18051,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24390,2003-09-03 08:01:36.114944-07,250,24294,18052,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24391,2003-09-03 08:01:36.114944-07,0,24294,18049,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24392,2003-09-03 08:01:36.114944-07,40,24295,1046,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24393,2003-09-03 08:01:36.114944-07,25,24295,31,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24394,2003-09-03 08:01:36.114944-07,0,24295,30,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24395,2003-09-03 08:01:36.114944-07,15,24295,1026,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24327,2003-09-03 08:01:36.114944-07,-135,24285,30,,2003-09-03 08:01:36.114944-07,2003-09-03 08:01:36.114944-07
24396,2003-09-03 08:21:33-07,0,24293,23758,,2003-09-03 08:21:33-07,2003-09-03 08:21:33-07
38790,2008-06-04 11:16:10-07,0,38789,30,,2008-06-04 11:16:10-07,2008-06-04 11:16:10-07
38791,2006-01-24 20:00:17-08,0,38789,38787,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38792,2006-01-24 20:00:17-08,0,38789,38788,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38793,2008-06-04 11:31:56-07,0,38586,38703,,2008-06-04 11:31:56-07,2008-06-04 11:31:56-07
36871,2008-01-18 10:39:02-08,0,36788,35221,,2008-01-18 10:39:02-08,2008-01-18 10:39:02-08
24437,2003-09-06 08:27:07.976494-07,0,24413,9190,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24438,2003-09-06 08:27:07.976494-07,0,24413,8260,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24442,2003-09-06 08:27:07.976494-07,0,24413,13494,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24443,2003-09-06 08:27:07.976494-07,0,24413,12386,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24444,2003-09-06 08:27:07.976494-07,0,24413,12385,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24445,2003-09-06 08:27:07.976494-07,0,24413,4058,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24446,2003-09-06 08:27:07.976494-07,0,24413,4469,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24447,2003-09-06 08:27:07.976494-07,0,24413,8259,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24448,2003-09-06 08:27:07.976494-07,0,24413,8261,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24449,2003-09-06 08:27:07.976494-07,0,24413,23,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24450,2003-09-06 08:27:07.976494-07,0,24413,12160,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24451,2003-09-06 08:27:07.976494-07,0,24413,12161,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
35630,2006-01-24 20:00:17-08,0,26703,35523,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
24455,2003-09-06 08:27:07.976494-07,40,24413,17840,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24456,2003-09-06 08:27:07.976494-07,99,24413,17841,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24458,2003-09-06 08:27:07.976494-07,40,24413,4470,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
38797,2006-01-24 20:00:17-08,0,38794,38795,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38798,2008-06-04 12:18:23-07,0,38794,30,,2008-06-04 12:18:23-07,2008-06-04 12:18:23-07
38811,2006-01-24 20:00:17-08,0,38809,38802,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38812,2006-01-24 20:00:17-08,0,38809,38804,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38813,2006-01-24 20:00:17-08,0,38809,38803,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38814,2006-01-24 20:00:17-08,0,38809,38805,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38815,2006-01-24 20:00:17-08,0,38809,38806,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38816,2006-01-24 20:00:17-08,0,38809,38807,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38817,2006-01-24 20:00:17-08,0,38809,38808,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38819,2006-01-24 20:00:17-08,0,38818,30,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38820,2006-01-24 20:00:17-08,0,38818,38802,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38821,2006-01-24 20:00:17-08,0,38818,38804,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38822,2006-01-24 20:00:17-08,0,38818,38803,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38823,2006-01-24 20:00:17-08,0,38818,38805,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38824,2006-01-24 20:00:17-08,0,38818,38806,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38825,2006-01-24 20:00:17-08,0,38818,38807,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38826,2006-01-24 20:00:17-08,0,38818,38808,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38901,2008-06-06 13:37:16-07,0,38893,30,,2008-06-06 13:37:16-07,2008-06-06 13:37:16-07
38904,2008-06-06 13:38:12-07,0,38903,38805,,2008-06-06 13:38:12-07,2008-06-06 13:38:12-07
38905,2008-06-06 13:38:14-07,0,38903,38806,,2008-06-06 13:38:14-07,2008-06-06 13:38:14-07
35441,2006-01-24 20:00:17-08,0,24519,33158,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
38906,2008-06-06 13:38:16-07,0,38903,38808,,2008-06-06 13:38:16-07,2008-06-06 13:38:16-07
24486,2003-09-06 08:27:07.976494-07,750,24417,18052,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24487,2003-09-06 08:27:07.976494-07,0,24417,18049,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
24488,2003-09-06 08:27:07.976494-07,450,24417,18051,,2003-09-06 08:27:07.976494-07,2003-09-06 08:27:07.976494-07
38907,2008-06-06 13:38:17-07,0,38903,38807,,2008-06-06 13:38:17-07,2008-06-06 13:38:17-07
38908,2008-06-06 13:38:18-07,0,38903,38803,,2008-06-06 13:38:18-07,2008-06-06 13:38:18-07
38909,2008-06-06 13:38:19-07,0,38903,38802,,2008-06-06 13:38:19-07,2008-06-06 13:38:19-07
38910,2008-06-06 13:38:20-07,0,38903,38804,,2008-06-06 13:38:20-07,2008-06-06 13:38:20-07
38911,2008-06-06 13:38:24-07,0,38903,30,,2008-06-06 13:38:24-07,2008-06-06 13:38:24-07
38912,2008-06-06 13:38:34-07,0,38902,38805,,2008-06-06 13:38:34-07,2008-06-06 13:38:34-07
38913,2008-06-06 13:38:35-07,0,38902,38806,,2008-06-06 13:38:35-07,2008-06-06 13:38:35-07
38914,2008-06-06 13:38:36-07,0,38902,38808,,2008-06-06 13:38:36-07,2008-06-06 13:38:36-07
38915,2008-06-06 13:38:37-07,0,38902,38807,,2008-06-06 13:38:37-07,2008-06-06 13:38:37-07
38916,2008-06-06 13:38:39-07,0,38902,38803,,2008-06-06 13:38:39-07,2008-06-06 13:38:39-07
38917,2008-06-06 13:38:41-07,0,38902,38802,,2008-06-06 13:38:41-07,2008-06-06 13:38:41-07
38918,2008-06-06 13:38:48-07,0,38902,38804,,2008-06-06 13:38:48-07,2008-06-06 13:38:48-07
38919,2008-06-06 13:38:55-07,0,38902,30,,2008-06-06 13:38:55-07,2008-06-06 13:38:55-07
38922,2008-06-06 13:39:45-07,0,38921,38805,,2008-06-06 13:39:45-07,2008-06-06 13:39:45-07
38923,2008-06-06 13:39:46-07,0,38921,38806,,2008-06-06 13:39:46-07,2008-06-06 13:39:46-07
38924,2008-06-06 13:39:47-07,0,38921,38808,,2008-06-06 13:39:47-07,2008-06-06 13:39:47-07
